ID,LABEL
BERVO:0001716,Total salt solute transformation non-band
BERVO:0001717,Total solute bicarbonate transformation
BERVO:0001718,Total solute carbon dioxide transformation
BERVO:0001719,Total solute water transformation
BERVO:0001720,Total solute iron trihydroxide transformation
BERVO:0001721,Total adsorbed hydrogen transformation
BERVO:0001722,Total adsorbed aluminum transformation
BERVO:0001723,Total adsorbed calcium transformation
BERVO:0001724,Total adsorbed magnesium transformation
BERVO:0001725,Total adsorbed sodium transformation
BERVO:0001726,Total adsorbed potassium transformation
BERVO:0001727,Total adsorbed carboxyl groups transformation
BERVO:0001728,Total adsorbed aluminum hydroxide transformation
BERVO:0001729,Total solute potassium sulfate transformation
BERVO:0001730,Total iron adsorption
BERVO:0001731,Total iron hydroxide adsorption
BERVO:0001732,Total adsorbed OH- transformation non-band
BERVO:0001733,Total solute carbon dioxide transformation boundary
BERVO:0001734,Total solute ion transformation boundary
BERVO:0001735,Total gaseous NH3 transformation
BERVO:0001736,Total precipitated phosphorus containing transformation non-band
BERVO:0001737,Cumulative volatile tracer error
BERVO:0001738,Water flux into the grid due to runoff
BERVO:0001739,Heat flux into the grid due to runoff
BERVO:0001740,Bottom level ID
BERVO:0001741,Air concentration
BERVO:0001742,Soil air content
BERVO:0001743,Volumetric water content
BERVO:0001744,Volumetric ice content
BERVO:0001745,Volumetric moblize water
BERVO:0001746,Volumetric mobile ice
BERVO:0001747,Soil micropore water content
BERVO:0001748,Soil micropore ice content
BERVO:0001749,Soil macropore water content
BERVO:0001750,Soil micropore matric water potential
BERVO:0001751,Elevation adjusted total soil micropore total water potential
BERVO:0001752,Soil micropore water content before wetting front
BERVO:0001753,Soil macropore - micropore water transfer
BERVO:0001754,Soil macropore ice content
BERVO:0001756,Soil macropore water flux
BERVO:0001758,Soil water film thickness
BERVO:0001759,Slope of water table relative to surface slope
BERVO:0001760,Depth of artificial water table
BERVO:0001761,Artificial water table depth
BERVO:0001762,Depth of artificial water table adjusted for elevation
BERVO:0001763,Internal water table depth
BERVO:0001764,"Initial external water table depth, elevation corrected"
BERVO:0001765,"Current external water table depth, elevation corrected (>0 lower than soil surface)"
BERVO:0001766,External water table depth
BERVO:0001767,Total energy impact for erosion
BERVO:0001768,Excess water+ice
BERVO:0001769,Excess water
BERVO:0001770,Excess ice
BERVO:0001771,Hydraulic conductivity at different moisture levels
BERVO:0001772,Macropore hydraulic conductivity
BERVO:0001773,Soil micropore hydraulic conductivity for root water uptake
BERVO:0001774,Runoff water flux out of grid (>=0)
BERVO:0001775,Runoff velocity
BERVO:0001776,Flag for directional surface runoff
BERVO:0001777,"Flag for directional runoff, related to IFLBM_2DH"
BERVO:0001778,Scalar for northern subsurface boundary water flux
BERVO:0001779,Scalar for eastern subsurface boundary water flux
BERVO:0001780,Scalar for southern subsurface boundary water flux
BERVO:0001781,Scalar for western subsurface boundary water flux
BERVO:0001782,Northern subsurface boundary water flux rate constant
BERVO:0001783,Eastern subsurface boundary water flux rate constant
BERVO:0001784,Southern subsurface boundary water flux rate constant
BERVO:0001785,Western subsurface boundary water flux rate constant
BERVO:0001786,Scalar for northern surface boundary water flux
BERVO:0001787,Scalar for eastern surface boundary water flux
BERVO:0001788,Scalar for southern surface boundary water flux
BERVO:0001789,Scalar for western surface boundary water flux
BERVO:0001790,Scalar for lower subsurface boundary water flux
BERVO:0001791,Micropore water flux
BERVO:0001792,Macropore water flux
BERVO:0001793,"Change in soil air volume for layer from last to current iteration, >0, shrink"
BERVO:0001795,Meltwater flux into soil micropores
BERVO:0001796,Meltwater flux into soil macropores
BERVO:0001797,Air-filled soil porosity
BERVO:0001798,Soil micropore tortuosity
BERVO:0001799,Soil macropore tortuosity
BERVO:0001800,Coefficient for dissolution - volatilization
BERVO:0001801,Soil hydraulic resistance
BERVO:0001802,Soil water potential at saturation
BERVO:0001803,Soil water potential at air entry
BERVO:0001804,Osmotic soil water potential
BERVO:0001805,Gravimetric soil water potential
BERVO:0001806,Air-dry water content
BERVO:0001807,Micropore class water content
BERVO:0001808,Unsaturated water flux
BERVO:0001809,Evapotranspiration
BERVO:0001812,Cumulative total surface runoff
BERVO:0001813,Total soil hygroscopic water content
BERVO:0001814,Total subsurface water loss
BERVO:0001815,Total water drainage below root zone
BERVO:0001816,Soil surface runoff water
BERVO:0001817,Soil surface runoff heat
BERVO:0001818,Runoff from surface water
BERVO:0001819,Water discharge
BERVO:0001820,Surface runoff in iteration M
BERVO:0001821,Infiltration into soil
BERVO:0001822,Soil water mass at the beginning of time step
BERVO:0001823,Soil water mass at the end of time step
BERVO:0001824,Water flow into soil due to precipitation (+ surface irrigation)
BERVO:0001825,Cumulative dew deposition on canopy
BERVO:0001826,Snow water flux to soil
BERVO:0001827,Snow ice flux to soil
BERVO:0001828,Precipitation from atmosphere to land surface
BERVO:0001829,Precipitation through canopy
BERVO:0001830,Rainfall to snow
BERVO:0001831,Rainfall to exposed surface
BERVO:0001832,Internal lateral flow between grids
BERVO:0001833,Area covered by specified plant
BERVO:0001834,Percent area covered by specified plant
BERVO:0001835,Date of fire
BERVO:0001836,Turbidity of water
BERVO:0001837,Water current
BERVO:9000000,Biogeochemical flux type
BERVO:9000001,Solute parameters for geochemistry modeling
BERVO:9000002,Plant growth parameters
BERVO:9000003,Flag data type
BERVO:9000004,Chemical tracer parameters for modeling
BERVO:9000005,Sum data type
BERVO:9000006,Plant data rate type
BERVO:9000007,Irrigation data type
BERVO:9000008,Canopy data type
BERVO:9000009,Land surface data type
BERVO:9000010,Plant trait data type
BERVO:9000011,Chemical transport data type
BERVO:9000012,Soil biogeochemical data type
BERVO:9000013,Grid data type
BERVO:9000014,Microbial data type
BERVO:9000015,Plant management data type
BERVO:9000016,Root data type
BERVO:9000017,Surface litter data type
BERVO:9000018,Microbial parameters
BERVO:9000019,Sediment data type
BERVO:9000020,constant
BERVO:9000021,Climate force data type
BERVO:9000022,Surface and soil data type
BERVO:9000023,Microbial biogeochemistry parameters
BERVO:9000024,Soil and heat data type
BERVO:9000025,Soil physical data type
BERVO:9000026,Soil property data type
BERVO:9000027,Snow data type
BERVO:9000028,Fertilizer data type
BERVO:9000029,Canopy radiation data type
BERVO:9000030,Soil organic matter data type
BERVO:9000031,Aqueous chemistry datatype
BERVO:9000032,Soil and water data type
BERVO:9000033,Constants for specific chemical reactions
BERVO:9000034,Constants for specific biochemical reactions
BERVO:8000000,Runoff
BERVO:8000001,Phosphorus
BERVO:8000002,Leaf
BERVO:8000003,Harvest
BERVO:8000004,Boundary layer
BERVO:8000005,Critical
BERVO:8000006,Root layer
BERVO:8000007,Canopy
BERVO:8000008,Dissolved inorganic carbon
BERVO:8000009,Dicalcium phosphate
BERVO:8000010,Iron phosphate
BERVO:8000011,Phenological progress
BERVO:8000012,Micropore
BERVO:8000013,Surface runoff
BERVO:8000014,Partitioning
BERVO:8000015,Ammonia
BERVO:8000016,Iron hydroxide
BERVO:8000017,Nitrous oxide
BERVO:8000018,Magnesium sulfate
BERVO:8000019,Cold requirement
BERVO:8000020,Erosion
BERVO:8000021,Plant
BERVO:8000022,Protein carbon
BERVO:8000023,Concentration
BERVO:8000024,Methane
BERVO:8000025,Surface
BERVO:8000026,Drainage
BERVO:8000027,Ice
BERVO:8000028,Humus
BERVO:8000029,Longwave radiation
BERVO:8000030,Soil surface
BERVO:8000031,Slope
BERVO:8000032,Precipitation
BERVO:8000033,Organic carbon
BERVO:8000034,Iron dihydrogen phosphate
BERVO:8000035,Hydroxide
BERVO:8000036,Chloride
BERVO:8000037,Silt
BERVO:8000038,Protein to carbohydrate ratio
BERVO:8000039,Hydrogen
BERVO:8000040,Flux
BERVO:8000041,Net exchange
BERVO:8000042,Ion selectivity
BERVO:8000043,Ecosystem
BERVO:8000044,Reserve
BERVO:8000045,Iron sulfate
BERVO:8000046,Macropore
BERVO:8000047,Husk
BERVO:8000048,Dissolved inorganic nitrogen
BERVO:8000049,Cotyledon
BERVO:8000050,Air
BERVO:8000051,Calcium sulfate
BERVO:8000052,Apatite
BERVO:8000053,Subsurface
BERVO:8000054,Magnesium hydroxide
BERVO:8000055,Litter
BERVO:8000056,Sodium sulfate
BERVO:8000057,C4 carboxylation
BERVO:8000058,Aluminum phosphate
BERVO:8000059,Diffusivity
BERVO:8000060,Ground surface
BERVO:8000061,Phosphoenolpyruvate carboxylase
BERVO:8000062,Soil
BERVO:8000063,Exchange
BERVO:8000064,Zone
BERVO:8000065,Duration
BERVO:8000066,Topsoil
BERVO:8000067,Dissolved inorganic phosphorus
BERVO:8000068,Nutrient
BERVO:8000069,Depth
BERVO:8000070,Irrigation
BERVO:8000071,Potassium sulfate
BERVO:8000072,Carbon to phosphorus ratio
BERVO:8000073,Hydrogen phosphate
BERVO:8000074,Iron trihydroxide
BERVO:8000075,Carbon
BERVO:8000076,Height
BERVO:8000077,Grain growth
BERVO:8000078,Nodule
BERVO:8000079,Area
BERVO:8000080,Non-structural C3 content
BERVO:8000081,Bacteria
BERVO:8000082,Sun
BERVO:8000084,Field
BERVO:8000085,Grain number
BERVO:8000086,Gas
BERVO:8000087,Magnesium bicarbonate
BERVO:8000088,Non-structural organic compounds
BERVO:8000089,Sand
BERVO:8000090,Carboxylation
BERVO:8000091,Microbes
BERVO:8000092,Heat
BERVO:8000093,Structural carbon
BERVO:8000094,Calcium carbonate
BERVO:8000095,Rate
BERVO:8000096,Surface litter
BERVO:8000097,Dissolved organic carbon
BERVO:8000098,Carbonate
BERVO:8000099,Altitude
BERVO:8000100,Dissolved organic nitrogen
BERVO:8000101,Velocity
BERVO:8000102,Water
BERVO:8000103,Snow
BERVO:8000104,Stress indicator
BERVO:8000105,Root growth yield
BERVO:8000106,Process
BERVO:8000107,Aluminum sulfate
BERVO:8000108,Calcium
BERVO:8000109,Carbon to nitrogen ratio
BERVO:8000110,Iron tetrahydroxide
BERVO:8000111,Radiation
BERVO:8000112,Ion
BERVO:8000113,Ammonium
BERVO:8000114,Evaporation
BERVO:8000115,Shortwave radiation
BERVO:8000116,Growth
BERVO:8000117,Clumping
BERVO:8000118,Water vapor
BERVO:8000119,Aluminum dihydroxide
BERVO:8000120,Seed
BERVO:8000121,Volumetric heat capacity
BERVO:8000122,Node
BERVO:8000123,Nitrogen dioxide
BERVO:8000124,Oxygen
BERVO:8000125,Solute
BERVO:8000126,Content
BERVO:8000127,Activity
BERVO:8000128,Half saturation constant
BERVO:8000129,Metabolic rate
BERVO:8000130,Pressure
BERVO:8000131,Atmosphere
BERVO:8000132,Energy
BERVO:8000133,Temperature
BERVO:8000134,Land surface
BERVO:8000135,Surface irrigation
BERVO:8000136,Grain
BERVO:8000137,Mass
BERVO:8000138,Phosphate
BERVO:8000139,Total evaporation
BERVO:8000140,Calcium hydroxide
BERVO:8000141,Bicarbonate
BERVO:8000142,Plant water stress
BERVO:8000143,Sodium
BERVO:8000144,Water table
BERVO:8000145,Branch
BERVO:8000146,Carbon dioxide carboxylation rate
BERVO:8000147,Heat capacity
BERVO:8000148,Surface water
BERVO:8000149,Constraint
BERVO:8000150,Irrigation water
BERVO:8000151,Stalk
BERVO:8000152,Self shading
BERVO:8000153,Fertilizer
BERVO:8000154,Aluminum tetrahydroxide
BERVO:8000156,C4
BERVO:8000157,Dihydrogen phosphate
BERVO:8000158,Maturity
BERVO:8000159,Seed set
BERVO:8000160,Sediment
BERVO:8000161,Shoot
BERVO:8000162,Solution
BERVO:8000163,Secondary axes
BERVO:8000164,Leaf area index
BERVO:8000165,Urea
BERVO:8000166,Sodium carbonate
BERVO:8000167,Nitrogen
BERVO:8000168,Nitrate
BERVO:8000169,C4 photosynthesis
BERVO:8000170,Sheath protein carbon
BERVO:8000171,Root
BERVO:8000172,Fire
BERVO:8000173,Iron hydrogen phosphate
BERVO:8000174,Fraction
BERVO:8000175,Band
BERVO:8000176,Number
BERVO:8000177,Soil band
BERVO:8000178,Erosion band
BERVO:8000179,Day
BERVO:8000180,Aluminum
BERVO:8000181,Stem
BERVO:8000182,Iron
BERVO:8000183,Sheath
BERVO:8000184,Wind
BERVO:8000185,Dissolved organic phosphorus
BERVO:8000186,Calcium phosphate
BERVO:8000187,Calcium dihydrogen phosphate
BERVO:8000188,Carbon dioxide
BERVO:8000189,Non-structural carbohydrate
BERVO:8000190,Volume
BERVO:8000191,Structure
BERVO:8000192,Carbon dioxide concentration
BERVO:8000193,Uptake
BERVO:8000194,Aluminum trihydroxide
BERVO:8000195,Magnesium hydrogen phosphate
BERVO:8000196,Aqueous
BERVO:8000197,Width
BERVO:8000198,Potassium
BERVO:8000199,Salt
BERVO:8000200,Calcium bicarbonate
BERVO:8000201,Stoma
BERVO:8000202,Water content
BERVO:8000203,Aluminum hydroxide
BERVO:8000204,Snowpack
BERVO:8000205,Acetate
BERVO:8000206,Internode
BERVO:8000207,Magnesium
BERVO:8000208,Thermal adaptation
BERVO:8000209,Clay
BERVO:8000210,Magnesium carbonate
BERVO:8000211,Phosphorous to carbon ratio
BERVO:8000212,Photosynthetically active radiation
BERVO:8000213,Rubisco activity
BERVO:8000214,Chlorophyll
BERVO:8000215,Emission
BERVO:8000216,Grid cell
BERVO:8000217,Plant maturity
BERVO:8000218,Phosphoric acid
BERVO:8000219,Iron dihydroxide
BERVO:8000220,Element
BERVO:8000221,Dead standing tree
BERVO:8000222,Soil water
BERVO:8000223,Node number
BERVO:8000224,Ear
BERVO:8000225,Nitrogen to carbon ratio
BERVO:8000226,Layer
BERVO:8000227,Coefficient
BERVO:8000228,Sulfate
BERVO:8000229,Landscape
BERVO:8000230,Input
BERVO:8000231,Output
BERVO:8000232,concept
BERVO:8000233,Density
BERVO:8000234,Viscosity
BERVO:8000236,Absorbance
BERVO:8000237,Count
BERVO:8000238,Time
BERVO:8000239,Date
BERVO:8000240,DateTime
BERVO:8000241,Physical property
BERVO:8000242,Value
BERVO:8000243,Qualitative value
BERVO:8000244,Quantitative value
BERVO:8000245,Ratio
BERVO:8000246,Category
BERVO:8000247,Fraction
BERVO:8000248,Relative value
BERVO:8000249,Standard ambient temperature
BERVO:8000250,Solubility
BERVO:8000251,Argon
BERVO:8000252,Minimum
BERVO:8000253,Maximum
BERVO:8000254,Total
BERVO:8000255,Angle
BERVO:8000256,Sine
BERVO:8000257,Cosine
BERVO:8000258,Suburface irrigation
BERVO:8000259,Mean
BERVO:8000260,Length
BERVO:8000261,pH
BERVO:8000262,Net
BERVO:8000263,Albedo
BERVO:8000264,Fixation
BERVO:8000265,Initial
BERVO:8000266,Final
BERVO:8000267,Area density
BERVO:8000268,Michaelis constant
BERVO:8000269,Inhibition constant
BERVO:8000270,Rate constant
BERVO:8000271,Equilibrium constant
BERVO:8000272,Dissociation constant
BERVO:8000273,Heat flux
BERVO:8000274,Bundle sheath
BERVO:8000275,Mesophyll
BERVO:8000276,Solar radiation
BERVO:8000277,Specific oxidation rate
BERVO:8000278,Wind speed
BERVO:8000279,Yearly
BERVO:8000280,Monthly
BERVO:8000281,Weekly
BERVO:8000282,Daily
BERVO:8000283,Hourly
BERVO:8000284,Dissolved organic phosphate
BERVO:8000285,Lake
BERVO:8000286,Organic matter
BERVO:8000287,Heat content
BERVO:8000288,Gibbs free energy change
BERVO:8000289,Tortuosity
BERVO:8000290,Uptake rate
BERVO:8000291,Soil band
BERVO:8000292,Soil non-band
BERVO:8000293,Percent
BERVO:8000294,Turbidity
BERVO:8000295,Fluid current
BERVO:8000296,Biomass
BERVO:8000297,Growth respiration efficiency
BERVO:has_unit,
BERVO:Qualifier,
BERVO:Attribute,
BERVO:measured_in,
BERVO:measurement_of,
BERVO:Context,
BERVO:has_value_type,
BERVO:involves_taxa,
BERVO:involves_chemicals,
